Time,Amplitude
2.537,7.485510606959365e-13
2.5380000000000003,-2.444206764829498e-12
2.539,1.0569164146938196e-12
2.54,4.558039594217137e-12
2.541,1.3652817686917024e-12
2.5420000000000003,-1.8274760568337324e-12
2.543,1.6736471226895854e-12
2.544,-1.5191107028358494e-12
2.545,1.982012476687468e-12
2.5460000000000003,-1.2107453488379665e-12
2.547,2.290377830685351e-12
2.548,-9.023799948400835e-13
2.549,2.598743184683234e-12
2.5500000000000003,-5.940146408422007e-13
2.551,-3.786772466367635e-12
2.552,-2.8564928684431774e-13
2.553,3.2154738926789997e-12
2.5540000000000003,2.271606715356513e-14
2.555,-3.1700417583718694e-12
2.556,3.3108142115144805e-13
2.557,3.832204600674765e-12
2.5580000000000003,6.394467751493309e-13
2.559,-2.5533110503761034e-12
2.56,9.478121291472138e-13
2.561,4.448935308670531e-12
2.562,1.2561774831450966e-12
2.563,-1.936580342380338e-12
2.564,1.5645428371429796e-12
2.565,5.065666016666297e-12
2.566,1.8729081911408626e-12
2.567,-1.3198496343845721e-12
2.568,2.1812735451387453e-12
2.569,5.682396724662063e-12
2.57,2.4896388991366283e-12
2.571,-7.031189263888063e-13
2.572,2.7980042531345113e-12
2.573,-3.9475357239092336e-13
2.574,3.106369607132394e-12
2.575,-8.63882183930405e-14
2.576,3.414734961130277e-12
2.577,2.2197713560484242e-13
2.578,3.72310031512816e-12
2.579,5.303424896027253e-13
2.58,4.031465669126043e-12
2.581,8.387078436006081e-13
2.582,4.339831023123926e-12
2.583,1.147073197598491e-12
2.584,-2.0456846279269435e-12
2.585,1.455438551596374e-12
2.586,4.956561731119691e-12
2.587,1.7638039055942569e-12
2.588,-1.4289539199311777e-12
2.589,2.07216925959214e-12
2.59,5.573292439115457e-12
2.591,-4.31334639145873e-12
2.592,-8.12223211935412e-13
2.593,2.6888999675879055e-12
2.594,6.190023147111223e-12
2.595,-3.6966156834629636e-12
2.596,-1.9549250393964612e-13
2.597,3.3056306755836716e-12
2.598,6.806753855106989e-12
2.599,-3.079884975467198e-12
2.6,4.2123820405611967e-13
2.601,3.922361383579437e-12
2.602,7.296035580540026e-13
2.603,-2.463154267471432e-12
2.604,1.0379689120518855e-12
2.605,4.539092091575203e-12
2.606,1.3463342660497685e-12
2.607,-1.8464235594756663e-12
2.608,1.6546996200476513e-12
2.609,5.1558227995709685e-12
2.61,1.963064974045534e-12
2.611,-1.2296928514799004e-12
2.612,2.271430328043417e-12
2.613,-9.213274974820174e-13
2.614,2.5797956820413e-12
2.615,-6.129621434841346e-13
2.616,2.8881610360391828e-12
2.617,-3.0459678948625174e-13
2.618,3.1965263900370658e-12
2.619,3.768564511631156e-15
2.62,3.5048917440349488e-12
2.621,3.1213391850951404e-13
2.622,3.813257098032832e-12
2.623,6.20499272507397e-13
2.624,-2.5722585530180377e-12
2.625,9.288646265052799e-13
2.626,4.429987806028597e-12
2.6270000000000002,1.2372299805031627e-12
2.628,-1.9555278450222717e-12
2.629,1.5455953345010457e-12
2.63,5.046718514024364e-12
2.6310000000000002,-4.839920316549824e-12
2.632,-1.338797137026506e-12
2.633,2.1623260424968118e-12
2.634,5.663449222020129e-12
2.6350000000000002,-4.223189608554058e-12
2.636,-7.220664290307402e-13
2.637,2.779056750492577e-12
2.638,6.280179930015894e-12
2.6390000000000002,-3.6064589005582917e-12
2.64,-1.0533572103497447e-13
2.641,3.395787458488343e-12
2.642,2.0302963296290842e-13
2.6430000000000002,-2.9897281925625265e-12
2.644,5.113949869607914e-13
2.645,4.012518166484108e-12
2.646,8.197603409586742e-13
2.6470000000000002,-2.3729974845667604e-12
2.648,1.1281256949565571e-12
2.649,4.629248874479875e-12
2.65,1.4364910489544401e-12
2.6510000000000002,-1.7562667765709946e-12
2.652,1.7448564029523228e-12
2.653,-1.4479014225731116e-12
2.654,2.053221756950206e-12
2.6550000000000002,-1.139536068575229e-12
2.656,2.3615871109480886e-12
2.657,-8.31170714577346e-13
2.658,2.6699524649459716e-12
2.6590000000000003,-5.22805360579463e-13
2.66,2.9783178189438546e-12
2.661,-2.144400065815801e-13
2.662,3.2866831729417372e-12
2.6630000000000003,9.39253474163028e-14
2.664,-3.098832478109132e-12
2.665,4.022907014141857e-13
2.666,3.903413880937503e-12
2.6670000000000003,7.106560554120686e-13
2.668,-2.4821017701133662e-12
2.669,1.0190214094099516e-12
2.67,4.520144588933269e-12
2.6710000000000003,-5.366494241640918e-12
2.672,-1.8653710621176e-12
2.673,1.6357521174057172e-12
2.674,5.136875296929035e-12
2.6750000000000003,-4.749763533645152e-12
2.676,-1.2486403541218345e-12
2.677,2.2524828254014832e-12
2.678,5.7536060049248e-12
2.6790000000000003,-4.133032825649386e-12
2.68,-6.319096461260686e-13
2.681,2.869213533397249e-12
2.682,-3.235442921281857e-13
2.6830000000000003,-3.5163021176536202e-12
2.684,-1.517893813030282e-14
2.685,3.4859442413930145e-12
2.686,2.931864158675801e-13
2.6870000000000003,-2.8995714096578546e-12
2.688,6.01551769865463e-13
2.689,4.102674949388781e-12
2.69,9.09917123863346e-13
2.691,4.4110403033866635e-12
2.692,1.2182824778612288e-12
2.693,-1.974475347664206e-12
2.694,1.5266478318591116e-12
2.695,5.027771011382429e-12
2.696,1.835013185856995e-12
2.697,-1.3577446396684401e-12
2.698,2.1433785398548774e-12
2.699,5.644501719378196e-12
2.7,2.4517438938527605e-12
2.701,-7.410139316726742e-13
2.702,2.7601092478506435e-12
2.703,6.261232427373961e-12
2.704,-3.6254064032002256e-12
2.705,-1.2428322367690842e-13
2.706,3.376839955846409e-12
2.707,6.877963135369727e-12
2.708,-3.00867569520446e-12
2.709,4.924474843188574e-13
2.71,3.993570663842175e-12
2.711,8.008128383167402e-13
2.712,-2.3919449872086943e-12
2.713,1.109178192314623e-12
2.714,4.61030137183794e-12
2.715,1.417543546312506e-12
2.716,-1.7752142792129287e-12
2.717,1.725908900310389e-12
2.718,5.227032079833707e-12
2.719,2.034274254308272e-12
2.72,-1.1584835712171629e-12
2.721,2.3426396083061547e-12
2.722,-8.501182172192799e-13
2.723,2.6510049623040377e-12
2.724,-5.41752863221397e-13
2.725,2.9593703163019207e-12
2.726,-2.3338750922351407e-13
2.727,3.2677356702998033e-12
2.728,7.497784477436883e-14
2.729,3.576101024297686e-12
2.73,3.8334319877225176e-13
2.731,3.884466378295569e-12
2.732,6.917085527701346e-13
2.733,-2.5010492727552997e-12
2.734,1.0000739067680174e-12
2.735,4.5011970862913354e-12
2.736,1.3084392607659005e-12
2.737,-1.8843185647595345e-12
2.738,1.6168046147637833e-12
2.739,5.117927794287101e-12
2.74,1.9251699687616663e-12
2.741,-1.2675878567637685e-12
2.742,2.233535322759549e-12
2.743,5.734658502282867e-12
2.744,-4.15198032829132e-12
2.745,-6.508571487680026e-13
2.746,2.850266030755315e-12
2.747,6.351389210278633e-12
2.748,-3.535249620295554e-12
2.749,-3.4126440772236797e-14
2.75,3.466996738751081e-12
2.751,2.7423891322564614e-13
2.7520000000000002,-2.9185189122997885e-12
2.753,5.82604267223529e-13
2.754,4.083727446746847e-12
2.755,8.909696212214119e-13
2.7560000000000002,-2.3017882043040225e-12
2.757,1.1993349752192947e-12
2.758,4.700458154742613e-12
2.759,1.5077003292171777e-12
2.7600000000000002,-1.6850574963082568e-12
2.761,1.8160656832150607e-12
2.762,-1.376692142310374e-12
2.763,2.1244310372129435e-12
2.7640000000000002,-1.068326788312491e-12
2.765,2.4327963912108266e-12
2.766,-7.599614343146082e-13
2.767,2.741161745208709e-12
2.7680000000000002,-4.5159608031672527e-13
2.769,3.049527099206592e-12
2.77,-1.4323072631884243e-13
2.771,3.357892453204475e-12
2.7720000000000002,1.651346276790405e-13
2.773,-3.0276231978463943e-12
2.774,4.734999816769234e-13
2.775,3.974623161200241e-12
2.7760000000000002,7.818653356748063e-13
2.777,-2.4108924898506282e-12
2.778,1.0902306896726891e-12
2.779,4.5913538691960065e-12
2.7800000000000002,1.3985960436705721e-12
2.781,-1.7941617818548624e-12
2.782,1.706961397668455e-12
2.783,5.2080845771917725e-12
2.7840000000000003,-4.678554253382414e-12
2.785,-1.1774310738590968e-12
2.786,2.3236921056642208e-12
2.787,5.8248152851875386e-12
2.7880000000000003,-4.061823545386649e-12
2.789,-5.607003658633309e-13
2.79,2.9404228136599864e-12
2.791,-2.523350118654481e-13
2.7920000000000003,-3.4450928373908827e-12
2.793,5.6030342132434856e-14
2.794,3.5571535216557525e-12
2.795,3.6439569613031776e-13
2.7960000000000003,-2.828362129395117e-12
2.797,6.727610501282007e-13
2.798,4.173884229651518e-12
2.799,9.811264041260835e-13
2.8000000000000003,-2.211631421399351e-12
2.801,1.2894917581239666e-12
2.802,-1.903266067401468e-12
2.803,1.5978571121218494e-12
2.8040000000000003,-1.5949007134035852e-12
2.805,1.906222466119732e-12
2.806,-1.2865353594057024e-12
2.807,2.2145878201176154e-12
2.8080000000000003,-9.781700054078193e-13
2.809,2.522953174115498e-12
2.81,-6.698046514099365e-13
2.811,2.8313185281133807e-12
2.8120000000000003,-3.614392974120537e-13
2.813,-3.5541971229374885e-12
2.814,-5.307394341417077e-14
2.815,3.448049236109147e-12
2.816,6.949172415632465e-12
2.817,-2.937466414941723e-12
2.818,5.636567645815951e-13
2.819,4.064779944104912e-12
2.82,8.720221185794779e-13
2.821,-2.3207357069459568e-12
2.822,1.1803874725773608e-12
2.823,4.681510652100678e-12
2.824,1.4887528265752438e-12
2.825,-1.704004998950191e-12
2.826,1.7971181805731266e-12
2.827,5.298241360096444e-12
2.828,2.1054835345710096e-12
2.829,-1.0872742909544251e-12
2.83,2.4138488885688923e-12
2.831,-7.789089369565422e-13
2.832,2.7222142425667753e-12
2.833,-4.705435829586593e-13
2.834,3.0305795965646583e-12
2.835,-1.621782289607764e-13
2.836,3.338944950562541e-12
2.837,1.4618712503710651e-13
2.838,3.6473103045604235e-12
2.839,4.5455247903498943e-13
2.84,3.955675658558307e-12
2.841,7.629178330328723e-13
2.842,-2.4298399924925626e-12
2.843,1.0712831870307552e-12
2.844,4.572406366554073e-12
2.845,1.3796485410286382e-12
2.846,-1.8131092844967965e-12
2.847,1.6880138950265209e-12
2.848,5.189137074549838e-12
2.849,1.996379249024404e-12
2.85,-1.1963785765010309e-12
2.851,2.304744603022287e-12
2.852,5.805867782545604e-12
2.853,-4.080771048028583e-12
2.854,-5.796478685052649e-13
2.855,2.9214753110180525e-12
2.856,6.42259849054137e-12
2.857,-3.464040340032816e-12
2.858,3.708283949050088e-14
2.859,3.5382060190138186e-12
2.86,3.4544819348838376e-13
2.861,-2.847309632037051e-12
2.862,6.538135474862667e-13
2.863,4.154936727009584e-12
2.864,9.621789014841496e-13
2.865,-2.230578924041285e-12
2.866,1.2705442554820327e-12
2.867,4.7716674350053494e-12
2.868,1.5789096094799153e-12
2.869,-1.6138482160455193e-12
2.87,1.8872749634777985e-12
2.871,-1.3054828620476365e-12
2.872,2.195640317475681e-12
2.873,-9.971175080497534e-13
2.874,2.504005671473564e-12
2.875,-6.887521540518705e-13
2.876,2.812371025471447e-12
2.8770000000000002,-3.8038680005398765e-13
2.878,3.1207363794693298e-12
2.879,-7.202144605610474e-14
2.88,3.4291017334672128e-12
2.8810000000000002,2.363439079417782e-13
2.882,-2.9564139175836563e-12
2.883,5.447092619396611e-13
2.884,4.045832441462979e-12
2.8850000000000002,8.53074615937544e-13
2.886,-2.3396832095878907e-12
2.887,1.1614399699354267e-12
2.888,4.662563149458744e-12
2.8890000000000002,1.4698053239333097e-12
2.89,-1.722952501592125e-12
2.891,1.7781706779311925e-12
2.892,5.27929385745451e-12
2.8930000000000002,-4.607344973119677e-12
2.894,-1.106221793596359e-12
2.895,2.3949013859269584e-12
2.896,5.896024565450276e-12
2.8970000000000002,-3.990614265123911e-12
2.898,-4.894910856005933e-13
2.899,3.0116320939227244e-12
2.9,-1.8112573160271038e-13
2.9010000000000002,-3.3738835571281447e-12
2.902,1.2723962239517251e-13
2.903,3.62836280191849e-12
2.904,4.3560497639305543e-13
2.9050000000000002,-2.757152849132379e-12
2.906,7.439703303909383e-13
2.907,4.245093509914255e-12
2.908,1.0523356843888211e-12
2.9090000000000003,-2.1404221411366134e-12
2.91,1.3607010383867041e-12
2.911,-1.8320567871387304e-12
2.912,1.669066392384587e-12
2.9130000000000003,-1.5236914331408476e-12
2.914,1.97743174638247e-12
2.915,-1.2153260791429648e-12
2.916,2.2857971003803526e-12
2.9170000000000003,-9.069607251450818e-13
2.918,2.594162454378236e-12
2.919,-5.985953711471989e-13
2.92,2.9025278083761186e-12
2.9210000000000003,-2.9023001714931603e-13
2.922,-3.482987842674751e-12
2.923,1.8135336848566902e-14
2.924,3.5192585163718843e-12
2.9250000000000003,3.2650069084644976e-13
2.926,-2.866257134678985e-12
2.927,6.348660448443327e-13
2.928,4.135989224367651e-12
2.9290000000000003,9.432313988422155e-13
2.93,-2.249526426683219e-12
2.931,1.2515967528400986e-12
2.932,4.752719932363416e-12
2.9330000000000003,-5.13391889821077e-12
2.934,-1.6327957186874532e-12
2.935,1.868327460835864e-12
2.936,5.369450640359182e-12
2.9370000000000003,-4.517188190215005e-12
2.938,-1.0160650106916873e-12
2.939,2.4850581688316302e-12
2.94,-7.076996566938045e-13
2.9410000000000003,-3.90045748221924e-12
2.942,-3.9933430269592165e-13
2.943,3.101788876827396e-12
2.944,-9.096894869803872e-14
2.945,3.410154230825279e-12
2.946,2.1739640529984416e-13
2.947,3.718519584823162e-12
2.948,5.257617592977271e-13
2.949,4.0268849388210445e-12
2.95,8.3412711329561e-13
2.951,-2.3586307122298246e-12
2.952,1.1424924672934928e-12
2.953,4.6436156468168106e-12
2.954,1.4508578212913758e-12
2.955,-1.7419000042340587e-12
2.956,1.7592231752892588e-12
2.957,5.260346354812576e-12
2.958,2.0675885292871414e-12
2.959,-1.125169296238293e-12
2.96,2.3759538832850245e-12
2.961,5.877077062808342e-12
2.962,-4.009561767765845e-12
2.963,-5.084385882425272e-13
2.964,2.99268459128079e-12
2.965,6.493807770804108e-12
2.966,-3.3928310597700794e-12
2.967,1.0829211975323855e-13
2.968,3.6094152992765565e-12
2.969,7.110538478799874e-12
2.97,-2.7761003517743134e-12
2.971,7.250228277490044e-13
2.972,4.226146007272322e-12
2.973,1.0333881817468872e-12
2.974,-2.1593696437785473e-12
2.975,1.3417535357447702e-12
2.976,4.842876715268088e-12
2.977,1.650118889742653e-12
2.978,-1.5426389357827815e-12
2.979,1.958484243740536e-12
2.98,-1.2342735817848987e-12
2.981,2.266849597738419e-12
2.982,-9.259082277870159e-13
2.983,2.5752149517363017e-12
2.984,-6.175428737891329e-13
2.985,2.8835803057341847e-12
2.986,-3.0917751979125e-13
2.987,3.1919456597320677e-12
2.988,-8.121657933670713e-16
2.989,3.5003110137299504e-12
2.99,3.075531882045158e-13
2.991,-2.885204637320919e-12
2.992,6.159185422023987e-13
2.993,4.1170417217257156e-12
2.994,9.242838962002816e-13
2.995,-2.268473929325153e-12
2.996,1.2326492501981647e-12
2.997,4.7337724297214824e-12
2.998,1.5410146041960475e-12
2.999,-1.6517432213293873e-12
3.0,1.8493799581939303e-12
3.001,5.350503137717248e-12
3.0020000000000002,-4.536135692856938e-12
3.003,-1.0350125133336214e-12
3.004,2.4661106661896963e-12
3.005,5.967233845713014e-12
3.0060000000000002,-3.919404984861173e-12
3.007,-4.182818053378556e-13
3.008,3.082841374185462e-12
3.009,6.58396455370878e-12
3.0100000000000002,-3.302674276865407e-12
3.011,1.984489026579102e-13
3.012,3.699572082181228e-12
3.013,5.06814256655793e-13
3.0140000000000002,-2.6859435688696415e-12
3.015,8.15179610653676e-13
3.016,4.316302790176994e-12
3.017,1.1235449646515589e-12
3.0180000000000002,-2.0692128608738755e-12
3.019,1.431910318649442e-12
3.02,4.933033498172759e-12
3.021,1.7402756726473247e-12
3.0220000000000002,-1.4524821528781098e-12
3.023,2.048641026645208e-12
3.024,-1.144116798880227e-12
3.025,2.3570063806430906e-12
3.0260000000000002,-8.357514448823442e-13
3.027,2.665371734640973e-12
3.028,-5.273860908844612e-13
3.029,2.9737370886388566e-12
3.0300000000000002,-2.190207368865783e-13
3.031,-3.411778562412013e-12
3.032,8.934461711130457e-14
3.033,3.590467796634622e-12
3.0340000000000003,3.977099711091875e-13
3.035,-2.795047854416247e-12
3.036,7.060753251070704e-13
3.037,4.207198504630388e-12
3.0380000000000003,1.0144406791049533e-12
3.039,-2.1783171464204812e-12
3.04,1.3228060331028361e-12
3.041,4.8239292126261535e-12
3.0420000000000003,-5.0627096179480326e-12
3.043,-1.5615864384247154e-12
3.044,1.9395367410986018e-12
3.045,5.4406599206219195e-12
3.0460000000000003,-4.445978909952267e-12
3.047,-9.448557304289498e-13
3.048,2.556267449094368e-12
3.049,6.0573906286176856e-12
3.0500000000000003,-3.829248201956501e-12
3.051,-3.2812502243318393e-13
3.052,3.1729981570901334e-12
3.053,-1.9759668435301048e-14
3.0540000000000003,-3.2125174939607357e-12
3.055,2.8860568556258185e-13
3.056,3.7897288650858995e-12
3.057,5.969710395604647e-13
3.0580000000000003,-2.59578678596497e-12
3.059,9.053363935583477e-13
3.06,4.406459573081665e-12
3.061,1.2137017475562306e-12
3.0620000000000003,-1.979056077969204e-12
3.063,1.5220671015541134e-12
3.064,-1.6706907239713212e-12
3.065,1.830432455551996e-12
3.0660000000000003,-1.3623253699734384e-12
3.067,2.1387978095498794e-12
3.068,-1.0539600159755553e-12
3.069,2.447163163547762e-12
3.0700000000000003,-7.455946619776724e-13
3.071,-3.938352487503107e-12
3.072,-4.372293079797896e-13
3.073,3.063893871543528e-12
3.074,6.5650170510668454e-12
3.075,-3.3216217795073414e-12
3.076,1.7950140001597623e-13
3.077,3.680624579539293e-12
3.078,7.181747759062611e-12
3.079,-2.7048910715115754e-12
3.08,7.96232108011742e-13
3.081,4.297355287535059e-12
3.082,1.1045974620096248e-12
3.083,-2.0881603635158098e-12
3.084,1.4129628160075078e-12
3.085,4.914085995530825e-12
3.086,1.7213281700053906e-12
3.087,-1.471429655520044e-12
3.088,2.0296935240032736e-12
3.089,5.5308167035265914e-12
3.09,2.3380588780011563e-12
3.091,-8.546989475242781e-13
3.092,2.6464242319990397e-12
3.093,-5.463335935263952e-13
3.094,2.9547895859969223e-12
3.095,-2.379682395285123e-13
3.096,3.263154939994805e-12
3.097,7.039711446937061e-14
3.098,3.5715202939926883e-12
3.099,3.787624684672535e-13
3.1,3.879885647990571e-12
3.101,6.871278224651364e-13
3.102,4.188251001988454e-12
3.103,9.954931764630192e-13
3.104,-2.197264649062415e-12
3.105,1.3038585304609022e-12
3.106,4.80498170998422e-12
3.107,1.612223884458785e-12
3.108,-1.5805339410666495e-12
3.109,1.920589238456668e-12
3.11,5.421712417979985e-12
3.111,-4.464926412594201e-12
3.112,-9.638032330708837e-13
3.113,2.537319946452434e-12
3.114,6.038443125975751e-12
3.115,-3.848195704598436e-12
3.116,-3.4707252507511793e-13
3.117,3.1540506544481995e-12
3.118,6.655173833971517e-12
3.119,-3.2314649966026696e-12
3.12,2.6965818292064785e-13
3.121,3.770781362443966e-12
3.122,5.780235369185307e-13
3.123,-2.614734288606904e-12
3.124,8.863888909164136e-13
3.125,4.387512070439731e-12
3.126,1.1947542449142965e-12
3.1270000000000002,-1.9980035806111383e-12
3.128,1.5031195989121795e-12
3.129,5.0042427784354964e-12
3.13,1.8114849529100625e-12
3.1310000000000002,-1.3812728726153723e-12
3.132,2.119850306907945e-12
3.133,-1.0729075186174892e-12
3.134,2.4282156609058285e-12
3.1350000000000002,-7.645421646196064e-13
3.136,2.736581014903711e-12
3.137,-4.561768106217235e-13
3.138,3.0449463689015938e-12
3.1390000000000002,-1.4781145662384064e-13
3.14,3.3533117228994768e-12
3.141,1.6055389737404225e-13
3.142,3.66167707689736e-12
3.1430000000000002,4.689192513719251e-13
3.144,-2.7238385741535097e-12
3.145,7.772846053698081e-13
3.146,4.278407784893125e-12
3.1470000000000002,1.0856499593676909e-12
3.148,-2.1071078661577437e-12
3.149,1.394015313365574e-12
3.15,4.895138492888892e-12
3.1510000000000002,-4.991500337685296e-12
3.152,-1.4903771581619778e-12
3.153,2.0107460213613397e-12
3.154,5.511869200884657e-12
3.1550000000000002,-4.37476962968953e-12
3.156,-8.736464501662122e-13
3.157,2.6274767293571054e-12
3.158,6.128599908880423e-12
3.1590000000000003,-3.758038921693764e-12
3.16,-2.5691574217044626e-13
3.161,3.2442074373528714e-12
3.162,5.144961182743663e-14
3.1630000000000003,-3.141308213697998e-12
3.164,3.598149658253195e-13
3.165,3.860938145348637e-12
3.166,6.681803198232025e-13
3.1670000000000003,-2.524577505702232e-12
3.168,9.765456738210853e-13
3.169,4.477668853344403e-12
3.17,1.2849110278189683e-12
3.1710000000000003,-1.9078467977064664e-12
3.172,1.5932763818168511e-12
3.173,-1.5994814437085834e-12
3.174,1.901641735814734e-12
3.1750000000000003,-1.2911160897107006e-12
3.176,2.210007089812617e-12
3.177,-9.827507357128178e-13
3.178,2.5183724438105e-12
3.1790000000000003,-6.743853817149349e-13
3.18,2.8267377978083826e-12
3.181,-3.660200277170519e-13
3.182,3.1351031518062656e-12
3.1830000000000003,-5.7654673719169e-14
3.184,-3.2504124992446035e-12
3.185,2.507106802787139e-13
3.186,3.751833859802031e-12
3.1870000000000003,5.590760342765967e-13
3.188,-2.633681791248838e-12
3.189,8.674413882744797e-13
3.19,4.368564567797798e-12
3.1910000000000003,1.1758067422723626e-12
3.192,-2.0169510832530718e-12
3.193,1.4841720962702454e-12
3.194,4.985295275793563e-12
3.1950000000000003,-4.901343554780623e-12
3.196,-1.4002203752573062e-12
3.197,2.1009028042660116e-12
3.198,5.602025983789328e-12
3.1990000000000003,-4.284612846784858e-12
3.2,-7.834896672615404e-13
3.201,2.717633512261777e-12
3.202,-4.751243132636575e-13
3.203,3.0259988662596603e-12
3.204,-1.6675895926577464e-13
3.205,3.334364220257543e-12
3.206,1.4160639473210828e-13
3.207,3.642729574255426e-12
3.208,4.4997174872999115e-13
3.209,3.951094928253309e-12
3.21,7.583371027278741e-13
3.211,4.2594602822511915e-12
3.212,1.066702456725757e-12
3.213,-2.1260553687996776e-12
3.214,1.3750678107236398e-12
3.215,4.876190990246957e-12
3.216,1.6834331647215228e-12
3.217,-1.5093246608039117e-12
3.218,1.9917985187194054e-12
3.219,5.492921698242724e-12
3.22,2.3001638727172885e-12
3.221,-8.925939528081461e-13
3.222,2.6085292267151715e-12
3.223,6.109652406238489e-12
3.224,-3.776986424335697e-12
3.225,-2.758632448123802e-13
3.226,3.225259934710937e-12
3.227,6.726383114234254e-12
3.228,-3.160255716339932e-12
3.229,3.4086746318338557e-13
3.23,3.841990642706703e-12
3.231,6.492328171812685e-13
3.232,-2.5435250083441664e-12
3.233,9.575981711791514e-13
3.234,4.458721350702469e-12
3.235,1.2659635251770342e-12
3.236,-1.9267943003484003e-12
3.237,1.574328879174917e-12
3.238,5.075452058698235e-12
3.239,1.8826942331728e-12
3.24,-1.3100635923526347e-12
3.241,2.191059587170683e-12
3.242,-1.0016982383547517e-12
3.243,2.4994249411685657e-12
3.244,-6.933328843568688e-13
3.245,2.8077902951664487e-12
3.246,-3.849675303589859e-13
3.247,3.1161556491643317e-12
3.248,-7.660217636110297e-14
3.249,3.4245210031622148e-12
3.25,2.317631776367799e-13
3.251,3.732886357160097e-12
3.2520000000000002,5.401285316346628e-13
3.253,-2.6526292938907717e-12
3.254,8.484938856325458e-13
3.255,4.3496170651558634e-12
3.2560000000000002,1.1568592396304285e-12
3.257,-2.035898585895006e-12
3.258,1.4652245936283115e-12
3.259,4.9663477731516294e-12
3.2600000000000002,1.7735899476261943e-12
3.261,-1.4191678778992403e-12
3.262,2.0819553016240773e-12
3.263,5.583078481147395e-12
3.2640000000000002,-4.303560349426791e-12
3.265,-8.024371699034743e-13
3.266,2.6986860096198433e-12
3.267,6.199809189143161e-12
3.2680000000000002,-3.686829641431026e-12
3.269,-1.857064619077086e-13
3.27,3.315416717615609e-12
3.271,1.226588920901743e-13
3.2720000000000002,-3.07009893343526e-12
3.273,4.3102424608805724e-13
3.274,3.9321474256113754e-12
3.275,7.393896000859401e-13
3.2760000000000002,-2.453368225439495e-12
3.277,1.0477549540838229e-12
3.278,4.548878133607141e-12
3.279,1.3561203080817059e-12
3.2800000000000002,-1.836637517443729e-12
3.281,1.664485662079589e-12
3.282,-1.5282721634458458e-12
3.283,1.972851016077472e-12
3.2840000000000003,-1.219906809447963e-12
3.285,2.2812163700753546e-12
3.286,-9.1154145545008e-13
3.287,2.5895817240732376e-12
3.2880000000000003,-6.031761014521971e-13
3.289,2.8979470780711206e-12
3.29,-2.948107474543142e-13
3.291,3.2063124320690032e-12
3.2920000000000003,1.3554606543568678e-14
3.293,-3.179203218981866e-12
3.294,3.2191996054145157e-13
3.295,3.823043140064769e-12
3.2960000000000003,6.302853145393345e-13
3.297,-2.5624725109861003e-12
3.298,9.386506685372173e-13
3.299,4.4397738480605345e-12
3.3000000000000003,1.2470160225351003e-12
3.301,-1.9457418029903342e-12
3.302,1.5553813765329831e-12
3.303,5.0565045560563005e-12
3.3040000000000003,-4.830134274517886e-12
3.305,-1.3290110949945686e-12
3.306,2.1721120845287488e-12
3.307,5.6732352640520665e-12
3.3080000000000003,-4.21340356652212e-12
3.309,-7.122803869988028e-13
3.31,2.788842792524515e-12
3.311,-4.0391503300091984e-13
3.3120000000000003,-3.5966728585263547e-12
3.313,-9.554967900303695e-14
3.314,3.4055735005202804e-12
3.315,2.1281567499484595e-13
3.3160000000000003,-2.9799421505305887e-12
3.317,5.211810289927288e-13
3.318,4.0223042085160465e-12
3.319,8.295463829906118e-13
3.3200000000000003,-2.3632114425348226e-12
3.321,1.1379117369884945e-12
3.322,-2.05484608853694e-12
3.323,1.4462770909863776e-12
3.3240000000000003,-1.746480734539057e-12
3.325,1.7546424449842606e-12
3.326,-1.4381153805411742e-12
3.327,2.0630077989821434e-12
3.3280000000000003,-1.1297500265432911e-12
3.329,2.3713731529800264e-12
3.33,-8.213846725454083e-13
3.331,2.679738506977909e-12
3.332,6.1808616865012264e-12
3.333,-3.70577714407296e-12
3.334,-2.0465396454964257e-13
3.335,3.296469214973675e-12
3.336,6.7975923944969924e-12
3.337,-3.0890464360771944e-12
3.338,4.1207674344612324e-13
3.339,3.91319992296944e-12
3.34,7.204420974440061e-13
3.341,-2.4723157280814284e-12
3.342,1.028807451441889e-12
3.343,4.529930630965207e-12
3.344,1.337172805439772e-12
3.345,-1.8555850200856624e-12
3.346,1.6455381594376548e-12
3.347,5.146661338960972e-12
3.348,1.9539035134355376e-12
3.349,-1.238854312089897e-12
3.35,2.2622688674334206e-12
3.351,-9.304889580920141e-13
3.352,2.5706342214313037e-12
3.353,-6.221236040941311e-13
3.354,2.8789995754291863e-12
3.355,-3.1375825009624817e-13
3.356,3.1873649294270693e-12
3.357,-5.392896098365299e-15
3.358,3.4957302834249527e-12
3.359,3.029724578995176e-13
3.36,3.804095637422835e-12
3.361,6.113378118974005e-13
3.362,-2.581420013628034e-12
3.363,9.197031658952834e-13
3.364,4.420826345418601e-12
3.365,1.2280685198931664e-12
3.366,-1.964689305632268e-12
3.367,1.536433873891049e-12
3.368,5.037557053414366e-12
3.369,1.844799227888932e-12
3.37,-1.3479585976365025e-12
3.371,2.153164581886815e-12
3.372,5.654287761410132e-12
3.373,-4.232351069164055e-12
3.374,-7.312278896407368e-13
3.375,2.7698952898825805e-12
3.376,6.271018469405898e-12
3.3770000000000002,-3.615620361168288e-12
3.378,-1.1449718164497092e-13
3.379,3.3866259978783465e-12
3.38,1.9386817235291197e-13
3.3810000000000002,-2.998889653172523e-12
3.382,5.022335263507948e-13
3.383,4.003356705874112e-12
3.384,8.105988803486778e-13
